104.08092, 104.08154, 104.08244, 104.08389, 104.08607, 104.08708, 104.08891, 104.09093, 104.09381, 104.09366, 104.09222, 104.09135, 104.09038, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04733, 104.049, 104.04893, 104.04967, 104.05108, 104.05052, 104.05072, 104.05269, 104.05479, 104.05672, 104.05755, 104.05745, 104.05738, 104.05738, 104.05735, 104.0572, 104.05718, 104.05706, 104.05508, 104.05419, 104.0545, 104.05494, 104.0545, 104.05273, 104.05123, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04421, 104.04643, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.06863, 104.07004, 104.07366, 104.07391, 104.07433, 104.07582, 104.07734, 104.08, 104.08136, 104.0838, 104.0867, 104.08903, 104.09128, 104.09358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.08954, 104.08957, 104.0902, 104.09106, 104.09155, 104.09347, 104.09427, 104.09309, 104.09299, 104.09241, 104.09068, 104.08998, 104.08782, 104.08576, 104.08422, 104.08294, 104.08211, 104.08207, 104.08204, 104.08166, 104.0813, 104.08131, 104.08144, 104.07975, 104.07551, 104.07187, 104.07068, 104.07068, 104.07068, 104.07068, 104.07068, 104.07068, 104.06132, 104.06308, 104.06143, 104.06143, 104.06143, 104.06143, 104.05906, 104.05691, 104.0568, 104.05617, 104.05545, 104.05438, 104.05281, 104.05273, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.06034, 104.06042, 104.06048, 104.0608, 104.06075, 104.06075, 104.06074, 104.06079, 104.06079, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04261, 104.04631, 104.04707, 104.04849, 104.04988, 104.05063, 104.05063, 104.05071, 104.05071, 104.0515, 104.05254, 104.05251, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.11501, 104.11504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.08693, 104.08596, 104.08383, 104.08762, 104.08889, 104.08995, 104.08793, 104.08792, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04331, 104.04554, 104.04757, 104.04883, 104.04918, 104.04935, 104.05035, 104.05305, 104.05607, 104.0572, 104.05829, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.11506, 104.11508, 104.11408, 104.11272, 104.11125, 104.10945, 104.10767, 104.10496, 104.10244, 104.09727, 104.09261, 104.08968, 104.09157, 104.09258, 104.09415, 104.09548, 104.09555, 104.09581, 104.09582, 104.09515, 104.09438, 104.09315, 104.09079, 104.0899, 104.09005, 104.09072, 104.09161, 104.0915, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.07558, 104.07257, 104.07112, 104.0711, 104.0711, 104.07095, 104.07084, 104.07084, 104.0707, 104.07259, 104.07433, 104.07635, 104.07728, 104.07926, 104.08059, 104.08059, 104.08185, 104.08292, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.07513, 104.07436, 104.07829, 104.0828, 104.08822, 104.09373, 104.09686, 104.10052, 104.09948, 104.09674, 104.09468, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.07427, 104.07434, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.12556, 104.12638, 104.1259, 104.12257, 104.12253, 104.12253, 104.12129, 104.11838, 104.11563, 104.11366, 104.11284, 104.11458, 104.11479, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04744, 104.04873, 104.04899, 104.04925, 104.05107, 104.05019, 104.0529, 104.0551, 104.05742, 104.05749, 104.0574, 104.05737, 104.05717, 104.05765, 104.05889, 104.05889, 104.0596, 104.06125, 104.06133, 104.06227, 104.06065, 104.06025, 104.06025, 104.06025, 104.06032, 104.0605, 104.06054, 104.06056, 104.06063, 104.06063, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.06871, 104.06852, 104.06525, 104.06326, 104.06062, 104.05919, 104.05839, 104.05835, 104.05761, 104.05422, 104.05186, 104.05179, 104.05179, 104.05178, 104.05167, 104.04911, 104.04616, 104.04436, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.07325, 104.07325, 104.07324, 104.07323, 104.07323, 104.07321, 104.0732, 104.07317, 104.07317, 104.07317, 104.07317, 104.07317, 104.07317, 104.07316, 104.07524, 104.07876, 104.08289, 104.08289, 104.08344, 104.08525, 104.08708, 104.0877, 104.08803, 104.08893, 104.08918, 104.09048, 104.09159, 104.09307, 104.0948, 104.09657, 104.11098, 104.11104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.06718, 104.06363, 104.06191, 104.05931, 104.05724, 104.05676, 104.05676, 104.05676, 104.05575, 104.05442, 104.05328, 104.05275, 104.05263, 104.05214, 104.05165, 104.05128, 104.05094, 104.05059, 104.05023, 104.0499, 104.04833, 104.04667, 104.04904, 104.05026, 104.04978, 104.04984, 104.04986, 104.04908, 104.04828, 104.04802, 104.04795, 104.04777, 104.04761, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.11518, 104.11505, 104.11389, 104.11225, 104.10945, 104.10664, 104.10443, 104.10122, 104.09477, 104.09002, 104.08494, 104.08003, 104.07403, 104.06714, 104.06212, 104.05896, 104.0559, 104.0552, 104.05512, 104.05255, 104.05004, 104.04853, 104.04779, 104.04623, 104.04588, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.07696, 104.07467, 104.06887, 104.06614, 104.06374, 104.06166, 104.0604, 104.05906, 104.05698, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.07596, 104.07484, 104.07279, 104.07098, 104.07087, 104.07083, 104.07046, 104.07044, 104.07047, 104.06901, 104.06882, 104.06882, 104.06879, 104.07005, 104.06711, 104.06541, 104.06454, 104.06135, 104.05829, 104.0568, 104.05471, 104.05213, 104.05207, 104.04975, 104.0485, 104.04813, 104.04822, 104.04822, 104.04827, 104.04814, 104.04815, 104.04813, 104.04808, 104.04591, 104.04403, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.10827, 104.10784, 104.1067, 104.1052, 104.10399, 104.10369, 104.10331, 104.1026, 104.10153, 104.10036, 104.10018, 104.10018, 104.10013, 104.09969, 104.09969, 104.09969, 104.09963, 104.10041, 104.10214, 104.10311, 104.10481, 104.10671, 104.10796, 104.10593, 104.10373, 104.10303, 104.10137, 104.09971, 104.09953, 104.09856, 104.0969, 104.09518, 104.09595, 104.09788, 104.09802, 104.09829, 104.09925, 104.09959, 104.09959, 104.10014, 104.10063, 104.10086, 104.10169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.09561, 104.09179, 104.09093, 104.09036, 104.09035, 104.09025, 104.08918, 104.08755, 104.08548, 104.08481, 104.08305, 104.07999, 104.07513, 104.0691, 104.06228, 104.05646, 104.05027, 104.04422, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.05033, 104.05153, 104.05039, 104.04722, 104.04427, 104.04257, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.12922, 104.12691, 104.12569, 104.12443, 104.12127, 104.12016, 104.11924, 104.11542, 104.1148, 104.11311, 104.112, 104.10907, 104.10776, 104.10727, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04355, 104.04625, 104.04901, 104.04904, 104.04933, 104.05221, 104.05327, 104.0533, 104.05335, 104.05396, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.06787, 104.07098, 104.07107, 104.0724, 104.07539, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.07285, 104.07217, 104.07169, 104.07121, 104.07111, 104.071, 104.07089, 104.07085, 104.07085, 104.07076, 104.07061, 104.07071, 104.0701, 104.07037, 104.07067, 104.07084, 104.06977, 104.06889, 104.06884, 104.0688, 104.0682, 104.06626, 104.0658, 104.06579, 104.06565, 104.06565, 104.06565, 104.06565, 104.06574, 104.06773, 104.06782, 104.06796, 104.06804, 104.06772, 104.06431, 104.06142, 104.06119, 104.05852, 104.05751, 104.05751, 104.05753, 104.05764, 104.05982, 104.06005, 104.06072, 104.06208, 104.06302, 104.06411, 104.0643, 104.06556, 104.06616, 104.06463, 104.06101, 104.05974, 104.05911, 104.05958, 104.0599, 104.06076, 104.06429, 104.06649, 104.06672, 104.06649, 104.06647, 104.06647, 104.06654, 104.06637, 104.06898, 104.06911, 104.06971, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.06999, 104.07119, 104.07109, 104.07109, 104.07109, 104.07108, 104.07255, 104.07611, 104.07716, 104.07829, 104.07916, 104.08064, 104.08239, 104.08341, 104.08425, 104.08527, 104.08623, 104.08648, 104.08738, 104.0885, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.07733, 104.07832, 104.07902, 104.08025, 104.08025, 104.08214, 104.08657, 104.09018, 104.0906, 104.0906, 104.09181, 104.09244, 104.09735, 104.09986, 104.10213, 104.10355, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04542, 104.04758, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.09901, 104.09914, 104.09961, 104.09961, 104.09961, 104.0997, 104.09994, 104.09923, 104.09844, 104.09844, 104.09844, 104.09763, 104.09538, 104.09686, 104.09742, 104.09879, 104.09901, 104.10025, 104.10214, 104.1037, 104.10628, 104.10805, 104.10669, 104.10474, 104.1049, 104.1058, 104.10612, 104.10803, 104.10816, 104.1089, 104.11236, 104.11298, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.07086, 104.07088, 104.07084, 104.07084, 104.07084, 104.07085, 104.07095, 104.07106, 104.07023, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.05052, 104.04826, 104.04633, 104.04485, 104.04485, 104.0438, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.05064, 104.05026, 104.05264, 104.05786, 104.06114, 104.06487, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04651, 104.04482, 104.04416, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.08816, 104.09065, 104.09145, 104.09237, 104.09277, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.06914, 104.07111, 104.07521, 104.07949, 104.08233, 104.07846, 104.07554, 104.07532, 104.07473, 104.07647, 104.08249, 104.08927, 104.10008, 104.10705, 104.1138, 104.12158, 104.12684, 104.12893, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04714, 104.04633, 104.04345, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.08885, 104.08873, 104.08755, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04348, 104.04612, 104.04865, 104.05102, 104.05111, 104.05158, 104.0541, 104.0555, 104.05606, 104.05865, 104.06026, 104.06048, 104.0605, 104.06051, 104.06054, 104.06056, 104.06063, 104.06063, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04389, 104.06893, 104.07453, 104.07418, 104.0743, 104.07901, 104.08094, 104.08134, 104.08068, 104.07943, 104.07887, 104.07887, 104.07871, 104.08001, 104.08229, 104.08321, 104.08768, 104.08874, 104.0939, 104.09712, 104.09823, 104.09973, 104.0999, 104.10124, 104.10231, 104.10137, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.12899, 104.12121, 104.11451, 104.10785, 104.10103, 104.04412, 104.04444, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.07345, 104.07345, 104.07345, 104.0753, 104.07675, 104.07675, 104.07675, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.12925, 104.1279, 104.12664, 104.12486, 104.12342, 104.12186, 104.11924, 104.11863, 104.11794, 104.11834, 104.11672, 104.11512, 104.11435, 104.11279, 104.11167, 104.11045, 104.10912, 104.10824, 104.1073, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04541, 104.04546, 104.04542, 104.04542, 104.04542, 104.04379, 104.04708, 104.05399, 104.05917, 104.06547, 104.07486, 104.08352, 104.09125, 104.0979, 104.10295, 104.10618, 104.10626, 104.10784, 104.10789, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.11314, 104.11261, 104.1082, 104.10635, 104.10564, 104.10331, 104.10481, 104.1068, 104.11014, 104.11252, 104.11459, 104.11688, 104.11909, 104.12117, 104.12365, 104.12194, 104.11994, 104.11692, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04742, 104.04932, 104.04882, 104.0503, 104.05075, 104.05049, 104.05049, 104.05022, 104.05118, 104.05203, 104.05211, 104.05386, 104.0548, 104.0564, 104.05754, 104.05749, 104.05746, 104.05745, 104.05745, 104.05735, 104.05728, 104.05728, 104.05717, 104.05707, 104.05891, 104.05891, 104.05891, 104.05891, 104.05919, 104.06112, 104.06524, 104.06581, 104.06581, 104.06591, 104.06873, 104.07149, 104.07223, 104.07257, 104.0726, 104.07261, 104.07261, 104.07329, 104.07335, 104.07393, 104.07497, 104.07593, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.05489, 104.05476, 104.0531, 104.05243, 104.05118, 104.05039, 104.0491, 104.04797, 104.04975, 104.04975, 104.05164, 104.05612, 104.05761, 104.05807, 104.05704, 104.05427, 104.0527, 104.05321, 104.05286, 104.05419, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04329, 104.04882, 104.0547, 104.06116, 104.06711, 104.07303, 104.07826, 104.08185, 104.08132, 104.08152, 104.07971, 104.075, 104.0741, 104.07489, 104.07681, 104.07982, 104.08259, 104.08283, 104.08162, 104.08075, 104.08007, 104.07863, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.04269, 104.04361, 104.05034, 104.0526, 104.05534, 104.0557, 104.05727, 104.06124, 104.06134, 104.06198, 104.0624, 104.06394, 104.06802, 104.07036, 104.0715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.06995, 104.07089, 104.07097, 104.07098, 104.07115, 104.0711, 104.07099, 104.0709, 104.07082, 104.07075, 104.07074, 104.07072, 104.07239, 104.07396, 104.07397, 104.07397, 104.07397, 104.07407, 104.07515, 104.07584, 104.07637, 104.07735, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.10357, 104.10177, 104.10007, 104.1015, 104.10245, 104.10245, 104.10332, 104.10461, 104.10529, 104.10529, 104.10529, 104.10532, 104.10399, 104.09974, 104.09515, 104.08693, 104.07683, 104.07103, 104.06047, 104.05191, 104.04422, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.06208, 104.06085, 104.06083, 104.06083, 104.06083, 104.06083, 104.06081, 104.06078, 104.06078, 104.06078, 104.06078, 104.06078, 104.05752, 104.05708, 104.05418, 104.05271, 104.05195, 104.04864, 104.04618, 104.04722, 104.04779, 104.04836, 104.04837, 104.04838, 104.04838, 104.04841, 104.04841, 104.04841, 104.04841, 104.04841, 104.04841, 104.04841, 104.04841, 104.04841, 104.04841, 104.04774, 104.04774, 104.04682, 104.04586, 104.04837, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.11081, 104.11138, 104.1118, 104.11062, 104.11029, 104.11025, 104.10965, 104.10898, 104.10867, 104.10748, 104.10582, 104.10352, 104.09639, 104.09206, 104.08846, 104.08496, 104.08149, 104.08145, 104.07981, 104.07694, 104.07377, 104.07444, 104.07528, 104.07703, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.06045, 104.06049, 104.06074, 104.06074, 104.06074, 104.06081, 104.06078, 104.06078, 104.06078, 104.06078, 104.06076, 104.06258, 104.06253, 104.06246, 104.06457, 104.06526, 104.06558, 104.06558, 104.06558, 104.06558, 104.06558, 104.06558, 104.06558, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
